,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
29,107375072,-1440776306,-1295339581,-742051927,143108282,-1167229319,-1085568274,461298248,-633572450,-1474764710,229110775,-279954497,-957326331,1337957612,1214225273,-1323539561,-1681444389,-1500675720,-352581343,-649916690,-386691690,1521767807,-154143044,-1880035907,-1548964334,1633139151,-1914462860,-1179951184,1428160555,760304944,680785154,-210146886,920613780,-1288235294,-1193125453,102081889,1734364819,-1067764321,1060415707,-2087627890,1913123120,28245744,-944171731,1930702834,1575940265,546621491,-268275949,-367361374,-1289026004,169069429,-548428421,2042638753,-1369132154,-1811654493,622089035,1928855278,-941990968,-2061857127,279920747,-1640933282,343127572,-1902404728,700383783,1767404918,-584885270,-1934555330,104124666,-1214006856,438448542,-179987686,-1508996635,792192553,249963250,-394900341,788899451,-458670851,103169786,-1529451581,1255853395,2054885956,-310360332,1326376972,-1538081267,-53957359,411406467,621682161,2020596598,852434367,602759724,-804473286,115468323,-1794772640,-968521274,1398701439,-1124589789,-1983250335,-1010783995,1592691927,-1053421309,2091729809,-903552996,1077066932,-680719153,366249553,1116683346,1461982688,-345867798,585998038,459318475,11782898,-71133374,-761828124,1762597371,-2025589659,888927554,1508530859,-1041356743,-1385475416,918854673,-955117730,1652601787,-942391641,1139413497,-2944457,-1034042964,-1458978096,-520473498,176527347,1527741753,-1370278823,-1886511115,-182457964,1857106697,-253857147,1038910137,-1898545345,-756176619,2093190538,1045104823,-1082892143,-1383136771,356216388,1769132713,-362404611,766082114,-1025745209,1059956074,107183186,1958598104,491512102,817535790,82753700,-28254834,2000435744,-668936042,-217641266,-1707867689,-1980500238,1323645474,-1777870750,-1337566481,1452892563,1895653561,756013885,119745463,-383691333,-805406493,1193882855,1507765160,2072806232,1670524850,-1660472334,-1301135494,305971181,605242616,407256126,451829714,1132419842,94620412,1326708556,228256248,-1202512537,1001555196,543312747,701258149,820502466,-229365142,-1250496445,-1840146237,-1170028536,949603447,1991572165,1503988054,-534799770,509492184,-516408672,-332194656,376841520,1562397885,1916813065
30,-1751295918,-1200123187,-1052218696,252684656,-786047184,1662923698,1303991587,1583061637,-1540590549,-29127449,-1878411073,282638309,1677327627,1812653793,-1674558539,1536266526,-809557225,-394375915,-46283822,1108468708,-143091677,1580683768,1677990877,1730460665,85739159,1943922990,1748124739,1629609027,-269681903,667814369,-1870997674,-1779489080,1421602518,-1303422494,-724516131,-1609050087,1767127607,-2007559623,2023842316,1331400107,-443032635,1483576793,-396195655,53757758,1918012972,191466485,1894185111,-1071195820,-830594079,-850779511,1350883433,-523839608,-90640376,-1732390215,218056389,-1452351374,-1626001192,-1167868040,515302690,-1055866609,1856248801,-653891120,-62734262,481072384,-1783683364,358008181,-522294661,855305272,-1165078377,38584259,132808928,2090362779,-1557685512,1143061569,-106419876,1058884546,-2037402952,-4608982,1528063422,1730178219,1071561189,-1809555183,1751607241,917190627,1035924492,1370609100,2025564136,-1888583153,1227249575,-1218886643,-173927847,-1208390789,56402202,-313070371,-415043494,-210846858,968252777,-2100282287,1482657716,961910525,-997079746,384885953,357815497,-1360185109,-1018082818,-1870182687,1206487245,1377720158,1112838255,545512414,-738024858,81753633,-1987615056,-2115679230,1507599500,136807394,578286269,-692041315,2079122031,-392916460,-982714839,1765333526,-660133718,109657275,-1364812131,764027995,170116166,1020245904,-1382516919,-1767534016,1845029559,-1799121760,-1437649715,2133463352,2085727385,70590269,-780801389,-74518527,-2102880123,-859363168,92556013,1604503364,686064205,405249486,-1337940760,-2108953950,-1232481126,-276588499,-2033889889,1536787629,1113608601,-1990412833,1677218029,-978395495,106653433,506236086,1501588484,-62868204,-108669429,1762324825,1768768251,-400981877,563328338,2111766454,-1091373049,-889442262,-917398210,-1003214904,-390891491,-1414123097,1212045670,656606953,1957433632,-1256815495,-203038803,-1754671717,2009239960,1346588252,-1884704264,-1186251344,1679343370,97810161,-1521117713,1313769217,-1918656745,-1858527257,1420689110,-1013056314,-1069941899,212275759,-129560991,-662657819,965611884,1594158536,326745528,1833797728,-1739730613,-1134694769,-123170884,-2570974
31,-1447669961,-1575037287,264120993,-1470866986,60591756,-72556148,937051252,-188335455,-1120439276,875155924,1478833395,-1195202745,1557370363,741371862,964600853,-777792032,1699297297,-579323009,1637865893,-1305868097,266921797,-995785143,-1929486112,410462127,-1200104906,-1330155118,1928014316,1513360283,-212239761,852808916,-734240355,-30623656,-1356492123,-1689755607,-792652429,1706122841,2137101471,990584379,-1994773427,2026050093,308683528,867525889,-1328940896,-950625551,-926277717,-553092960,-1025554977,321966539,1944231604,-257166491,-2017551632,-2136246745,477104232,-1542774981,-386771040,818387944,-315535336,-793973287,-1366159494,737323553,1372248242,1918828004,2039511511,19973234,-1284401006,-1326410246,-1657424851,785582137,-356645578,-761882990,-455579654,2129302253,109989973,1802746973,-1016773564,1704675775,-746159031,1821292467,275700109,-886761851,1429610780,302235963,2078879716,-553894004,-1219130137,-415351018,368434783,-1749599682,-757851575,577917988,-842310159,-2127646975,1552703632,-290750781,-1609231628,-1576326672,469446728,-1957518056,-409698405,-1629007919,1496081893,1734820786,-1891284104,1038350809,1019835919,-477694610,-1441965992,1045728454,755571000,611314798,707078143,868870359,680025487,-1962317611,263850377,-1657498489,2032627617,139352480,-1729900253,1054383960,1045660834,555172357,336539726,-741746225,626602921,1079185621,1602917583,-840028007,1558928124,-1480989044,913523813,-1828506570,-1211169386,1767318107,109870701,948791963,-1061057368,-2049872819,-1396908809,1371397926,815932690,-2083835005,50528928,524765375,1893801499,-554299864,-311350444,-1363176545,1147512646,-1690533589,-1261253334,388713472,-1576735810,-980658138,1087878243,1364066719,-1318318835,2062395498,-802875543,171273483,-1443277248,-50469448,88694592,-673673915,1699220582,836830576,-1656855783,1390889490,2114493060,-395828898,581337542,-619722958,104534418,900860174,247295019,-931186343,1838047820,-1506052097,1008313271,943706618,404245162,1953812344,1245352218,107007385,-1363367851,1912549940,110977267,-1375983422,1628488574,1268463026,-231317028,-1498507907,1375760756,-1731229752,1769122136,1891387683,-983257249,1211700601,-1981290352,-88849414
32,-965543129,-1288309341,-240872519,548030564,-1851691009,849216914,1322899410,-281627778,-1520640421,-924125421,50272679,-211252936,-896377314,-958145097,655170436,85283247,-1486113412,-1572483676,-138720510,955219914,-91605527,945880424,-170764240,-259624806,-899197486,2011444557,-1437699720,-1983663031,-1580601731,1331641636,-258185307,-657605440,-1874016789,1462319934,167518449,864776881,1119443484,61241523,1047404282,-1344561409,587274731,-363248154,-1163535316,1644176991,-1650175377,-801654426,-430355822,-568013813,-1012984947,1708123884,-1349673588,735842673,699506716,-1871156577,-503360281,-939125793,1740385405,-380287337,1763725401,-1704145921,-1129880099,-1764434912,-493730869,-273984759,1286100614,-925553525,1219702675,-1329416692,997471553,2118268837,210185910,-1930803685,-1668707027,878784915,-996274056,-1525193816,1621875845,593061682,436719000,-706081228,1062799810,1015384717,1235162657,-925066215,-312962463,1914421461,988393891,1988727141,1845573771,-88175348,549645021,1055051162,1094817213,1374759668,28376482,34396714,356632709,154020305,652007294,-1913219130,-426593852,-944577367,421804906,-150042340,-1054067973,1907761558,1458404716,408022113,-1475181791,1867173170,1827966068,974198723,454876673,-1589374086,1869133022,2011137503,578866496,-2020801171,1608115033,1900867740,1225829262,-617806537,-993039614,1297204405,1110889775,-1801565478,2136736552,1511870542,1907237680,247225542,-498920375,-1851030615,972083834,268101808,-983748048,25540143,-561170265,-256107665,1847080172,-1725990089,-614360470,1535807681,94013789,-777667481,-588692517,-801880709,-239691525,1844450761,-1526643515,-513521522,-1154466727,1742569320,-2088908549,1450843980,-1394837153,1850496771,-2007886372,1759279199,-86229514,1123799632,902147089,-1252934661,1495896229,1470031609,1290370702,1550259861,2043130141,-1783838498,1462649276,341226201,772216113,1358617262,-1000342813,1230649467,628832189,-286752559,-1131085381,-1298995523,-212251456,851158913,-1210773947,1269410122,-445332199,-196449272,1988070409,-1730213466,-1601055515,1839153487,-1789656238,-1527880837,-1427715947,-2121116193,-1586837460,-1172327678,2022244197,-1210909861,513098401,812196283,162857462,853197937
33,844920525,-1880705951,-949959963,2123811670,-616102867,25440760,-893736298,-898783719,70737834,-733028674,912123477,-1392249910,922350657,-404552032,2067354912,1135534032,398636031,-811788389,-1461037137,-1622697192,1022308860,1025349218,191652030,1977560027,-1113158762,-1214056163,-1804939283,-1183752823,-1534648252,-1422913690,-153794511,-1960439976,1637823029,1898587279,-536717785,-619206042,1836356085,2106197767,885878343,995069192,-228258570,-1516848090,-145686026,1616985276,-1865292674,996110100,-1924999611,-289042241,-700917680,-292518918,-446536198,1229284983,1452788926,-1375101814,-200504904,-286175233,1589490509,435591460,-634627935,683969171,-2069757991,1749745273,585174726,-1150589118,-439541464,1839734413,1612909058,189804315,-216140895,-1872444717,-1095406948,-1867565645,722328003,-1902641875,1097246988,-388188170,-398469378,-537719962,589375666,1927859674,-705537142,-671881280,1745667188,-1159000878,931828960,404049819,-312058329,-2111645850,-1843297496,-827603509,-28993903,-1539823851,-1829629444,-575683601,1512186275,-1041919942,1975108552,-870770083,1059981744,581035793,-1356782788,889415858,-97059533,-2096388061,-1622518891,2108774755,-948802926,848928590,-377271161,-1297179555,-1732492605,1000335536,2008693113,-1388828689,1722941507,-1792101494,-331413376,1392485832,124737677,952085742,426266304,-2087173547,283999188,981588753,-1712315103,1042720911,-9438521,1837546578,-1204572342,-1347592609,-1397670710,630343472,1545212346,-1096558526,553830002,-1727280984,1086482026,1706321626,-853833107,-1099056077,1151358888,-2006758695,1078925991,-2106855092,-1174224437,1318516266,-241116889,-1088582365,-1768846661,-649846071,-1279316526,1755982377,-1851554342,1800647789,834301584,1864637528,-629948541,1700178797,1649577217,-1221780653,1466190740,938254011,1308526812,792303693,-321999626,359602975,780596805,-445602582,-1325696940,-200012931,465517403,173982651,-1431685165,1345701271,-1316810298,345949713,-1177184635,985783278,2105644616,586200960,439332491,1874513247,-441992742,-1034736599,-1126723529,-1399169177,610933956,-287399563,-1652485381,-664520589,-1947291444,-333367396,-443927913,990755363,481263070,1489116629,-753816945,503985815,-1241416135,1762619466
34,69840624,271772675,350190398,410243290,1862904668,1345910309,-1640197746,476262997,888990404,101648538,-615835734,1826019356,30721220,1859492507,-1659150750,1739717355,1463007940,-303515780,1185943476,1827478952,-418397133,1731730561,-1084574529,1221666916,903693765,606538826,-337237811,-96719527,-1586742255,776098348,-1237747210,546803565,322689838,942250867,476264628,-1969742353,-1241730438,-1354051807,-1500286130,-1794624259,-2041941921,-933090178,472935329,-1136475742,-741982866,-430727496,-1766032912,-1137377073,-814261902,797758419,-2054554811,-1398110097,-1706171324,1113455717,1967607489,-1177798672,-2036710315,2077272945,-1750105872,349586199,1001771966,1282733762,1058445985,638257139,-105683305,-718735630,-1077093359,-164956133,1786158248,1752797960,592655671,-1177320995,-1603891428,-703044884,182396708,-1388925062,2039520400,-1918810292,1361091883,-1019948962,1435761568,-752028665,-159996001,1147417366,-2008688741,-1695738142,1009671831,1658561908,497855592,427937600,180287264,374218473,-1332590504,-1426912401,1123336084,1946898887,-1827795916,1162890284,-237372262,715544307,1549206237,1261663150,-1615079370,304151,1806441421,728391432,-1700422437,1403679661,-745287637,-1003192715,-1831597041,92310459,1419999565,1470359369,259457930,-578290331,902399367,-1642488702,45930034,894934481,707406640,220130195,-335131512,-1519688254,-227872242,62247251,-1531554311,-645295169,528587373,794927088,1989556823,-413722502,230103388,1024066731,1197232743,850055300,-318544620,593786622,-596592653,1264771498,-1070176342,-478623170,2016887406,-794619722,1136548172,380766345,1684964615,1239439920,1490765921,-1791520393,-1485087290,1620834842,1528056249,1682147880,-473867892,-1616623,1331561342,216414720,-527838014,1363129779,-1068820921,-1833424019,1883013026,475174649,-1214859762,-940908379,1679032617,1860030123,-150338472,1848883752,-383073887,-1743049121,1347160477,1025796277,-328994709,-600935751,1225911731,84631949,290067814,-2012925337,1520102915,-408511902,-824443791,-772384570,27926013,2127018331,292037386,-796931837,-1359061266,-491964495,-419340327,2017144191,-1064860418,1475827083,1906275520,1093191543,-1209982475,1734064434,-373038490,-1928434797
35,-2142341376,729859052,1913840142,-716564447,1568090637,1933718183,370574858,-1015598031,-1744196501,-195154070,518887113,-1146318036,1045025441,1955475381,1629100689,-1354137668,-1453548005,1106762474,-30469333,626973916,-185696945,-1262632276,864738964,500076562,771199755,-879407456,-773162030,1472225428,-1673273505,-1492424421,-888569999,716401385,67475780,886035613,-1660082972,-2047261476,880188347,-1648028831,-1083987413,1500002646,417100467,1707938206,-1400786118,-1988693457,537995577,1571109159,1699064660,-5692702,1288642908,1714853255,49458672,1064059188,1686641909,-723333485,-859358331,1907711587,76239051,-156764628,-101633100,928394959,424623242,1108190328,1423408637,-26165846,-140341746,162276668,-1177919188,-842218165,-1806622449,-1583096463,1872144630,455055676,-1278673354,-1654947541,955413266,-1327574542,1510733060,1126681677,-942431603,-157972048,1778787811,-1763411168,591156168,1246176061,1451894112,563684906,855868488,905875280,1473379638,-1937908092,1610037570,65918866,-276636725,-1584187555,1480014846,-951371036,1901046163,1772141161,2063380955,1801274618,-299849198,978095412,-1959786155,-176074582,-31066970,-1013774680,1759227120,1130442027,-612851573,-268254858,-354068039,2017534202,606898796,-1541889042,-899664710,-309873454,-100143151,802392752,970105362,1617294716,-861179098,964879731,-2041732503,-1399962385,-28415055,546567601,656201563,1641742835,898240603,-1070674700,-584608951,779041363,1887048189,-2015076415,722272809,-666243004,-198467659,-378694601,953419949,623417271,-1662116099,-578974308,-325089007,643442221,135711718,1741574049,-398206613,-1098023600,-1839759985,-1295012747,1337091594,931038565,1514310120,350650468,1057610576,-1218777229,411940796,-1148410519,-1476511547,-602289433,-288154376,1864942412,-1780577856,-2133824491,-826231538,-983180498,-1876018836,-1139463139,-449487458,-330899968,1802377293,-1383262106,1080003739,1359846467,428197098,1284240106,-1289289329,-1842379656,902413512,1133105135,-564110650,-2134961765,1898236759,-2126013951,2017697653,-1912817840,-2030141737,-1791893336,-1782764048,-1905442797,-334069035,-754006482,-340554134,-1031530646,1670351950,-249434188,868462285,856015985,-516594998,-1528544405
36,384254959,-976075670,1285251757,-745612678,639984704,-2039069023,354065099,-1013233099,-373540658,-365565858,1881073826,-1715380954,-751521343,-1100188503,24393725,-2088777228,-506201066,1534973309,1857767902,-96413760,1079923770,-1607257587,-1445548575,-416676221,-1126136212,-778142209,-1861485727,40341185,1368163699,-1383900512,-653445174,-1423325869,-2095770763,1985622873,-1532362480,991090161,423735838,2109819996,544755065,1855360113,1816011599,-1627731106,-232057217,-13830868,30902132,-951451290,480750005,1689807853,345560119,-1027682373,1210259259,-1110475712,-1429395998,-1281618970,141882885,162496146,1751613677,1019296381,625304317,1503716386,1734327760,1067353858,-808650270,-959736908,-247384095,393187716,809709694,-1294256002,1833295098,-1032205924,-454391502,-1193004650,110473147,-1945420791,-1308171119,-482137755,1943598094,-859564066,-812701159,-1780084850,1090716121,219555020,-1637356325,38006505,-779775812,-1169281183,-1409783110,-651157380,547663494,1979948809,-39662390,1859982392,-1785932405,393123976,-628759231,136793367,-1257963865,1022682505,556285160,-1818549795,1529411000,734791835,-1948331710,1365582184,910269530,1189949631,-481815747,-1449030832,1841026148,-444217317,-1073405060,2017171462,1678184483,455238299,-130657838,1463165477,-1858683165,1761174139,890976727,1142956253,1497067180,1582616835,-1548508611,368530170,-953978110,-422889742,1656327994,1738016828,1933406556,-1092308950,-2025623084,-1442305014,-1596967948,-377030700,-1900840646,2018015645,202654425,1619075123,1622787307,123203242,-77863822,2145446139,-1131160812,672207042,1333639222,44520491,-1608206452,1273724173,-213498231,-630309580,1755775761,-34228422,-361628573,1651582725,577723734,1430817309,1591769954,-1761481237,2034896552,-398503188,-856235007,741387826,-1397732535,-1267787292,781061972,-1142819278,-1398679360,1522520868,1456504138,145343728,1274887899,-1094953522,143500939,-620264326,1783192230,-1824246499,-1413009287,414842208,1869292627,-613746304,903906243,1977570113,28207328,-62666662,672349242,1890679167,-1738428562,-1376759005,24423298,-1170735814,1942442024,-1631964738,177184256,-710940726,841113185,-683837940,-758273073,-1110030945,-1818660518,-115239728
37,-1634784851,-1399727146,-1302938060,-1915763970,431791048,1414054594,371490495,-1208820996,1020715083,1140620122,738867249,1388717817,18675109,-755188241,2107307437,1658875583,-1205702362,1076788626,-1349447672,90118467,-1280969725,1842989223,152689744,-1869672348,-23140996,-211387110,1170038462,777809598,-1096558940,1738612050,-240709587,1333195196,-587205807,373197116,-143599136,1384122099,1646828306,-538943849,420168144,-2125659046,-1160641577,-1638528322,714234813,-27350835,2127098351,-1172891870,-1934389903,-1388077244,1511446036,1387241742,-1980288212,1765839609,-2080891664,2043840704,2102808085,1856096733,-1454302271,556955843,804384557,1468394094,1247663458,782796595,-1880063447,1721637484,-626366409,1069919986,-1091906871,-1415692349,906857046,-200444023,-825499624,330205392,-2114427195,1131077172,585890042,-2011282268,-1691695088,730874053,1089111332,1077084262,-90973637,-321036038,-1990012778,-264022520,-93140981,-1636160276,-1144091254,1505156853,657422626,2110977007,1506299789,1917340694,-55984668,1622606096,-1625824856,1978262746,-406725293,-1775991441,1659360540,855318615,971170111,-1424542545,-413242025,-1059917270,-1998451919,-764018014,1909725743,1987726384,-1476397014,349447414,533317220,144081514,1340507931,-509491971,-643627538,-78586115,1664845452,-811071014,-28573781,-1744587432,-353490930,1867475992,-1984006935,1533495372,173311925,1064399546,-1560803190,118983282,1422175240,-1262425322,1278466633,662524114,-1361557329,-1668593508,1745766425,1640294030,-14830712,5265581,538780332,2101891409,79929178,-1022674008,99774796,291620158,1637253648,2075716343,-436045549,67754936,-1053168077,-2020795390,1157629846,1020626126,-198552924,52500938,141468645,1764989104,-370227973,-838481196,730882878,1885019625,1883075368,-188206067,1490406485,-828649720,-370607704,-724780119,284394219,864277638,-1994689892,-1492060194,-1628245419,1050223736,-611756474,-637931278,-1309512838,1678353945,-1154403993,1386641273,1044488569,145762351,653030252,1888492899,646026184,139756453,-251473873,-1443278043,-685463237,47278093,-1786236290,1822950320,-1701834195,-1555198878,1919294462,-463011946,-834093823,219305807,-1728352513,-568048423,2075846370,-594644609
38,-1870968530,1082648775,572152354,559961686,1449062327,-568144524,2080483822,1780739229,-1384290255,-931406965,433984048,2090317672,-345926751,-1072586354,-286225253,800953687,719460130,1617120973,-745558920,2130186342,-1693942745,-147518314,872380707,327491797,-112840390,920456388,329713349,943290447,514171505,-1363119311,-2121036529,-1215505885,-1514044486,43543721,313451154,-1720118884,1116043489,1369779318,488924569,1141956937,-1002986350,-851068391,-13783212,-1122454062,-522267603,857657925,1440736452,-1747868292,1367864274,-1661464003,-1089443858,52837847,286571608,1628790271,-1211877540,1403388788,-889029078,-1050790327,344706616,-1661317774,-16265310,647485743,2051777188,1459303346,-611375517,-555541156,-1924743116,-841530147,1539576268,-1632472029,643233059,-1253126418,1300459997,900180517,542063122,-1319434976,851059663,-1925499287,-1926958729,-2082124475,771867802,-1185946465,-1379584254,1744414410,-968637689,-1058766725,-674869765,-135755650,-1482133439,1516135391,-343603977,744680326,1254448777,161953681,-1290606164,-2080096337,-784769450,-1084946740,-1734651370,1845856639,-1473807504,-36481547,1515104517,-1303331011,-1188574291,1344759766,-1910593955,-625870563,-1855586477,-1842146730,-1114167801,-1781629926,870343881,-1394999711,1664114424,1376839906,-752402476,460185047,1680470345,-1337072996,750708339,-1719903712,2062971285,197077491,-1829038556,338584880,1750330097,1771228163,1993618612,-199399652,-1480634395,333864298,1140179814,-582105404,623284119,-618516248,-470276055,-1242190383,1682827979,-2024065777,839081520,-615508499,109325636,2070505743,142316123,380890265,-1433324378,2071655064,1817834532,1972802310,-1270465529,2095482076,70538599,-569616148,703167623,-2024204780,-1578729900,255168950,-1691741447,-38905028,-362422957,495353163,-1323840863,-1334230625,1926644991,2102224637,-1093565805,584897450,1297339908,992526208,-790632180,351748396,-1503983376,1948812882,991272986,-120513928,-551065442,400560509,768606087,1337579402,309469525,1374539580,1101716779,-1319281679,178526435,-794028670,-614152490,-1702484890,-56304885,697707978,-1287136522,211014778,1276499845,684525708,277548334,-1036461250,309441690,-1551652837,1503609532,-486881949
39,-485046536,-1078993219,-2096789101,-245125440,-2119846304,1500914718,-175162040,-135723816,-481678591,-1736469637,2020641075,-1118513308,1828250632,-1949631066,-1150012818,1678683267,-1342519035,2053909310,635837753,-496461163,-2044549805,-884543142,-90101568,381915354,1865023722,-1713726091,-1925941035,1146916159,532162091,94077669,-2047662982,-891795074,1583626095,553668501,1532911090,-2015770837,218606707,-966481876,1198938351,-1268485952,-674275195,302267965,-2132907125,-930626895,-767612103,617151222,-1571207359,113184094,-1429011081,2008413287,-2087294336,-1647144068,-1123602192,-432844670,-1599022814,-1176123480,-1916226562,-2114082167,1607695658,519663383,-1386199337,393750955,-135512671,-2076950789,-306986148,1093876918,-1340823408,-644777853,66180107,578753032,-1534581206,653072411,433658490,1355366370,1017529920,1853165148,-890862670,-85215310,28505369,2036497908,45660077,-1941790958,1931011981,1777339904,1647845440,-1450085040,-1266761862,836206943,-1170953311,-1700122834,31104880,-689317759,1706004724,-1037911790,1580846150,-1578296244,1454702571,332295739,-1670543708,1102610194,-1624680424,639651801,1613135578,867553086,155241499,-1091154029,578207265,1691061238,-1058691477,1641178812,-116928613,1668238565,1842048272,-903828530,621085482,1513600974,-711454770,-73917151,-1899544407,1090276907,-1644257808,1254488872,594895208,-550056071,-779120739,493075698,-1044041152,-1809749532,239651166,1176690354,1769501282,-1005750089,586799300,-1599909914,460081527,2090440713,-557039939,-1144383097,1111440021,1480989791,-785327517,1440431426,-2060560114,-2001628648,888737159,-1139565565,-34988930,-1603050437,385750449,-735392631,-1882929137,-1926328087,305356000,1457057237,651340257,290411946,1428705412,-591335386,-1058844556,-1866227867,-392721026,127385506,706438465,-534356206,570015480,-327472281,-57898870,774481234,1346775847,-2044591079,118584032,1938978784,-379581136,1678030076,180800893,-2078131905,1160311129,-504628383,-207751107,-468293739,-1932792835,-187970983,-1883757572,684130547,-1851674484,914683937,-1868941929,-1409530089,-60441071,-110500664,569367879,-317814640,-1675956999,-482459818,2093257406,-1170285835,1135007622,-112334867,1502136579,984021556
40,1490605816,-653319462,-1584287206,-1163432626,554564711,1826407830,2107211715,-1361053758,-1795263988,-544220061,-1688595943,-737730621,-1521177453,-132310513,1776316720,-138468175,-1850631502,640154536,-1833697370,-188701888,-211320978,-1874130872,438648508,865701008,768370739,1565863069,-522331344,-1424637755,-380297147,-315210647,1211904339,-498065816,-1908469478,345777138,-920317100,-1671075448,2016398542,-880371793,-1431800515,-998878693,100251669,1941335446,750536500,1418790076,-1368018897,1875262131,84625594,-228667900,832117533,392229124,-1096681110,2066769620,-404439778,1940440783,-221303925,-133185319,-1927614300,659218848,-770160285,1553940412,-76640861,723925676,478814096,-1204744018,-1589409674,1171258401,-1739653486,-1563902666,1637265084,718148754,1370150892,954271161,-425399796,1441457609,-685125273,759915926,-1542194636,642822624,-71942342,-1991022699,-764247354,916847102,-893419485,-257804639,123484097,-1939047975,-1529246170,702684602,516443669,-627883848,-1174921876,101186394,-469573927,1788336219,-1134589732,930371600,1764097274,-1424042824,-1445638459,2081839507,-957211113,719076844,-2038407234,-1235519900,-1768884522,258990470,-1595159617,-202569124,-1989016831,1647055400,254551843,870979632,-653992018,835123038,-1517116170,1414687331,-1501370994,304948687,1397195261,-250205939,957184195,-1131640021,1629717079,-2029654948,-485170728,121427786,1462657902,1924136321,476345255,-709324491,-1277026730,-1135200613,585794676,-1167025579,1965852717,-411156261,-1813813500,-1324850262,1191600135,1056289678,626379019,-264785457,496620989,-1038806450,-29936865,761407992,890581754,-156130382,460499647,-346811668,1227763622,-1721102577,-1026563820,948153404,-2088728775,-632809866,1863371397,1135223550,-508025305,539225340,193799383,650399325,371112450,-2113077766,-825178606,-146738257,-1505480249,164395222,-1923706815,1419197653,307990582,2060268427,-1423313386,-1799083223,-1879155075,814274431,-1230905660,-2027993707,179327947,390011869,-587428311,1669324239,1553188122,1183864212,1267557687,-1407010410,1389629561,-369785226,-1263293317,717397718,1453998731,-703188658,992353405,-1062268396,306071366,1623985928,1802569329,1520754313,-1121642079,-2020595101
41,-222496092,1039506327,927781168,-353735955,1879010196,-27952947,1235017497,741542628,184536649,719601311,814660978,665445587,1826480278,799811765,-72419776,-980816549,759519587,-1737629911,-1795544040,-437870758,218951620,1564784375,-334033148,-878011834,533217031,-531363961,2123505183,1874203474,475315646,1602728758,-1108237463,857149315,-9750888,326212444,-74177896,1853976537,-680179334,448529450,1462721216,1603454529,1881607782,1307263887,854748906,-1710559691,847115366,1278148656,-891479729,1560277491,1740713394,1844604030,-883455695,1227685403,-1995744887,471113819,371814220,388628411,-1098057418,2004424604,1579663805,-2120487111,-382678234,-330147035,1109227362,1770383569,1192120224,1181390874,217055751,-2079597092,-1928391801,1699419191,1024211835,-700279749,-1135135393,-288805340,-59074976,-1411550450,877501235,760735881,-1856319383,1026133516,-1729619974,-1664617446,1522739987,1433952828,-2091907850,-823613487,679470205,757369687,-72521646,-873073495,1216854977,-340705223,-699947385,790916019,781950716,-486898634,-966837637,200381191,1069572313,560046617,-750711359,-32277913,-2142872485,1559394471,739004593,-1918502011,-2090502303,1853239085,1852351129,29756833,359802090,-2010712821,1330794951,-1992403070,-1991694162,-2085386027,-296406602,189942809,-953476767,-20824348,775630921,-656250347,30353466,-1852249281,-734392120,-47277940,2132393706,648185259,948470038,2131234846,2004296225,1034954316,374336017,123711828,-421496016,-1163005008,-63591087,-193762399,-212054049,-287745847,235771352,-316505604,-1637140437,-500510642,1599763569,2065087018,-9699593,792264673,-650929191,-2124462403,-1400608578,-1005505142,-878404412,398279450,435468036,-613271664,-1315021936,811726191,-2103292767,-513117005,-811543882,-1698125528,437695826,-272719905,-1277329980,-1073971832,41365460,1056593346,-363382238,-1441409022,456787416,572929465,-677738274,-1161999729,-580422745,-812165904,2058909801,-759951535,-978306501,-729873060,-1923122810,-793525275,-1124856488,-722191884,-429004950,176472042,-1931003478,512757795,-250999766,250386880,769892248,-1956882681,1994491684,510651742,152567550,-1877058993,-1047230347,-2082471656,-1210730275,-1881785301
