,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
10,9.714077316755751e-15,1.31831286572348e-14,1.1582639067153854e-14,1.2767153957031748e-14,1.2477057198992013e-14,1.798057285968512e-14,1.3831607450586263e-14,3.943595732009322e-15,1.1209939607019897e-14,1.3920171756694157e-14,1.0000000000000104,7.887823726640102e-15,8.545560809915798e-15,4.121081246597446e-15,1.5849879035346623e-14,1.3573345358999732e-14,1.2960688704563158e-14,9.552309595645811e-15,9.299229697737284e-15,5.637358476207786e-15,7.4154364875357e-15,7.431558208808962e-15,1.0921105040294628e-14,9.404622538510708e-15,1.118701131071993e-14,1.1531508093166744e-14,1.1373843803934397e-14,1.0860385607940518e-14,1.061987905634863e-14,1.451262414913335e-14,1.082931036160873e-14,1.235844365872921e-14,7.930381349939543e-15,1.1411130108818198e-14,1.130201985383368e-14,1.142496888866204e-14,6.407951239553008e-15,1.2886269307798815e-14,8.66200570764383e-15,1.555265132791104e-14,8.464015855271401e-15,1.4393406341349802e-14,1.2934961079524105e-14,1.0193273598914162e-14,3.73842477062281e-15,5.9462425131928164e-15,9.899933339386528e-15,7.77750490399433e-15,1.50435484976354e-14,2.0094510726032433e-14,6.721011734173144e-15,1.2824607792352765e-14,9.577291471147921e-15,1.3021055400177374e-14,8.917315977965332e-15,1.3644597401806479e-14,1.314724895382242e-14,8.841825184444775e-15,1.3070793424794303e-14,1.8329827448491878e-14,1.3225266476714315e-14,1.65054577886675e-14,7.179167612447352e-15,1.1675385677494549e-14,1.3789108901223175e-14,1.1528970570996464e-14,7.526247216886963e-15,8.753060810409507e-15,1.5683678526853475e-14,7.408439502014986e-15,1.5751501834126426e-14,5.338100327830024e-15,8.933516738829069e-15,1.5373167329449332e-14,1.4799638724913173e-14
11,-6.882511650057381e-16,-3.0313799346297773e-15,-1.76864917748238e-15,-2.5071128192387363e-15,-2.286220455904629e-15,-3.8892858350682603e-16,-2.9464531731647725e-15,-6.1499336715236236e-15,-2.7246345101631836e-15,-3.13584749249151e-15,-1.1309192289326308e-15,0.9999999999999962,-2.340707331401475e-15,-2.8125679333167174e-15,9.905420830726487e-16,-2.939050030470925e-15,-3.0273977359454213e-15,-2.1417129639256173e-15,-7.52612672087447e-16,1.28423240266459e-15,-1.7237139188608987e-15,-1.3913187903909614e-15,3.373266678928486e-16,-1.2407890102239722e-15,-2.68717370203278e-15,-6.524766421568448e-15,1.5596794542510494e-15,-1.3525485463956647e-15,1.4853477479524356e-15,3.69908042851277e-15,4.5497631985101875e-15,1.2059452178331463e-15,-4.007695193313802e-15,5.250645000084251e-17,-2.3394863708140504e-15,-1.6338376260043664e-15,-2.7934333954037586e-15,9.070463602310265e-16,-2.1023316646866566e-15,-1.691034502886592e-15,-5.429362940932241e-16,3.636927311263937e-15,-7.772949508549951e-15,-3.4772761491523144e-17,-4.710559793138476e-15,-4.439945594900251e-15,-5.91228090809722e-16,-1.770464902294852e-15,-6.047675085124258e-16,-1.890777820949014e-15,-2.1186928723715356e-15,-2.3453433343434225e-15,-3.702002154900518e-15,-5.603935838465388e-16,-1.460264845753761e-15,-2.221673186999695e-15,9.549186434683202e-16,-1.1130175334794163e-15,-1.545480085523863e-15,-2.8473961948359287e-15,-3.1470605231399096e-15,-5.67729263008548e-16,-4.329695207970672e-15,-3.2163975788363923e-15,-4.3560268713023977e-16,-6.4223503015106235e-15,2.2691639154794725e-15,1.9664213054289035e-15,-3.0685489038199528e-15,-9.551752736998866e-16,-1.0795153190735486e-15,-2.8331692884320174e-15,-2.714274628984862e-15,-3.247997878712782e-15,-2.596203370043701e-15
12,3.1469722052157656e-15,1.8316136885492386e-15,2.9969952977206945e-15,1.5367675648104594e-15,-6.911276027980365e-16,5.081455147911977e-16,-7.85691054140789e-17,5.512704604340149e-15,-2.3406978512134293e-15,4.1898751522748305e-15,2.0706836118355437e-15,5.018912345091885e-15,1.0000000000000044,4.478249067267262e-15,5.461454221274505e-15,3.720650808083058e-15,-9.084694681715562e-16,-1.3103269525649624e-16,3.5040066607933287e-15,6.2231890495931105e-15,4.216855959968795e-15,2.233743791855892e-15,4.789017125790568e-15,5.3719566035696915e-15,4.1906887608677814e-15,2.990635482711003e-15,4.098275813868043e-15,5.210850329481187e-15,6.303281060747069e-15,6.505799404115956e-15,1.3802524738017274e-15,2.6978412424116384e-15,3.751213286639725e-15,3.571863038461278e-15,1.8159524489740383e-16,3.59940319537474e-15,6.953849971061906e-15,5.402510546212103e-15,1.3885645880470894e-15,2.81891049700888e-15,5.220106806566794e-15,6.186763636239159e-15,-1.0153333633994735e-15,-3.437712304740402e-15,4.5368583755784145e-15,3.1568253377735684e-15,5.344647756271595e-15,3.3415077147566803e-15,-3.247181503089324e-16,3.1531838735037484e-15,3.479740144377302e-15,1.3181224799500079e-15,4.6827683150660226e-15,5.158246973042845e-15,1.4277467844047594e-15,-8.081398638725014e-16,8.701121367138454e-16,2.9534779705044055e-15,3.5325482086146886e-15,6.283249967701271e-16,2.6270807811851644e-15,1.8743186847322708e-15,-5.009614141530066e-17,1.4750331520965754e-15,3.4011822502776196e-15,3.967975256693739e-15,8.304188918131886e-15,4.0737705138630335e-15,3.182015382635946e-16,1.2093674707600164e-15,7.0124385125996985e-15,7.337226336095474e-15,1.1004358581050101e-15,2.0309231888542727e-15,1.6154463042716516e-15
13,7.150008718297633e-15,5.637157386272567e-15,5.268166585036308e-15,4.9015009589479525e-15,2.6746778332031515e-15,8.102024674787876e-15,2.1377326052702212e-15,9.205486929370629e-15,5.806717198018981e-15,7.362108692599086e-15,4.863244103927075e-15,2.2661150439584456e-15,4.273790892683197e-15,1.0000000000000058,9.346447281505617e-15,7.115637672837189e-15,4.7720327326434365e-15,9.772430719950887e-16,5.253731927919194e-15,5.478305821067961e-15,6.023990344113119e-15,5.142304429948379e-15,9.490912469520883e-15,9.017287904936982e-15,5.305264418431474e-15,6.147669415003998e-15,7.764170875940306e-15,6.1531738070727035e-15,8.884824877155778e-15,1.1800055177553738e-14,-5.295688080501646e-16,3.2382265197494645e-15,1.5952861253538197e-15,2.4761882125019836e-15,3.658788392580829e-15,3.8762699909167725e-15,8.835594977787003e-15,1.016233032243793e-14,1.1430854610163394e-15,1.2542478882086702e-14,8.637443603424987e-15,1.3958968648765793e-14,8.296019889131905e-15,3.2172484472189145e-15,6.908130552980092e-15,7.396339510901095e-15,6.0315823342945695e-15,1.0692273755116314e-14,-7.217326984461337e-16,8.335708542678091e-15,1.4964521203896313e-15,5.773601948415896e-15,9.321221400753829e-15,8.896836195316061e-15,9.34574247568583e-15,1.848587453106508e-15,2.984172640655762e-15,2.3060932142755127e-15,3.882561764551719e-15,4.934007950189076e-15,7.94913730778241e-15,7.934134230798442e-15,1.5962021740631182e-15,4.6463149569643625e-15,8.373317736697083e-15,1.2561853999315052e-14,9.420087955297792e-15,1.0716571462625456e-14,8.162617036982748e-15,4.0665591441039665e-15,9.035183580562953e-15,7.938546857653745e-15,5.5130959197531034e-15,6.373845038641718e-15,6.527257551761763e-15
14,-8.763983171719774e-16,-8.910293941004691e-15,-1.8006742370656948e-15,-5.315683688223192e-15,-1.4461696258762924e-15,-4.89579127054152e-15,-7.958934213606957e-15,-5.592987008722706e-15,-3.1007659425861417e-15,-7.505241501654624e-15,-6.110225312428575e-15,-5.701811477136158e-15,-9.172417341912162e-16,-5.44548307806445e-15,0.9999999999999922,-7.066208623583142e-15,-3.180700615391863e-15,-5.4459530789699436e-15,-7.058376071784209e-15,-7.247281386820739e-15,-9.802035234180339e-15,-6.7411660659726716e-15,-2.009798827764254e-15,6.388119039452875e-17,-6.519672563809736e-15,-9.659164151551647e-15,-6.8612436459217835e-15,-6.319185416128533e-15,-1.3574858111070178e-15,1.089813120995913e-15,-2.627799054837196e-15,-2.8465832389364672e-15,-3.682308881252817e-15,9.46939069887884e-16,-4.345601004023086e-15,-3.4267140351144358e-15,-4.490401411085066e-15,-3.0759125825933272e-15,-6.640977635134642e-15,-1.1418347556524834e-15,1.6570285467581957e-15,-5.08600212608432e-15,-1.0195270604667372e-14,-4.4386807453317613e-16,-1.699100217713006e-15,-6.1553160841096426e-15,-1.016499237862558e-14,-3.252061465941074e-15,-7.240850026466005e-15,-9.919730405521828e-16,-7.34703109792771e-15,-7.501014899581326e-15,-9.94739667588171e-15,-9.686613959849922e-15,-1.865672048512939e-15,-2.97680981538231e-15,-5.510835575937256e-15,-6.102613400614689e-15,-1.3970357416814774e-15,-3.594004075248596e-15,-7.28658710460822e-15,-4.856046036810271e-15,-6.1289487483103914e-15,-4.490904116798994e-15,-3.6808302069107894e-15,-1.0577148149858863e-14,-6.867632204846286e-15,-1.2121426791787537e-15,-7.762673595521034e-15,-8.658566361999716e-15,-7.134288224484341e-15,-8.333033112648797e-15,-1.0999037001263164e-14,-6.6616160916903564e-15,-6.958903370101669e-15
15,-1.7641836960445569e-15,3.929587048927432e-15,1.2845763720305823e-15,3.313308290187018e-15,-1.207160420508993e-15,3.952234042777649e-15,4.741470072602978e-15,-2.2000401687652032e-15,4.0803460305376995e-15,2.563558635091276e-15,3.0151934419765117e-15,1.0151037387418777e-15,5.819884974153976e-16,2.5224398240262053e-15,6.2725927937392905e-15,1.000000000000004,1.196573746310876e-15,3.474380324606002e-15,3.765399607727305e-15,5.356931626115246e-15,7.370642322302962e-15,1.5272947417580335e-15,1.5047410720005004e-15,1.1491566771366837e-15,5.249139726199828e-15,4.21167821419836e-15,3.990187034039379e-15,2.24217109980791e-15,3.3554090078457057e-15,7.248384090171214e-15,3.831096811857242e-15,1.5454624579940443e-15,-2.2674482253018613e-15,-3.849117110133375e-16,3.4000433046986205e-15,-1.071938410143744e-16,1.6731116416385434e-15,4.53306662826401e-15,1.6064359961226093e-15,5.799585771808647e-15,-2.817789544948208e-16,7.256477748060772e-15,4.849861452648275e-15,-8.131219448979832e-16,-1.8677930748428015e-15,1.6143196959956592e-15,9.61089067332973e-15,2.34060912789662e-15,6.053314458368904e-15,1.7210649453039786e-15,8.241582394951441e-16,5.28010751318912e-15,3.726096550979768e-15,7.655994412154031e-15,8.564541642326541e-16,1.1317871710205747e-15,3.641899216876645e-15,2.285108304390833e-15,-3.861732686971795e-16,4.968823787045654e-15,4.99238713528944e-15,4.550218404200764e-15,-3.880549092797042e-16,3.193601918363866e-15,5.965421943408368e-16,3.913343175663912e-15,4.772371044683815e-15,3.234640359613567e-15,4.815313571625287e-15,4.023758587879491e-15,5.116835825683672e-15,2.3703557436837234e-15,5.3738805221487604e-15,4.460675421259144e-15,6.6064391780942725e-15
16,4.558009056627661e-15,-6.720877081920338e-15,-2.3282302270095395e-15,-5.6552461599684326e-15,-3.8524379135181046e-15,-4.6841161852772996e-15,-8.277490344072787e-15,-3.964900050669169e-15,-2.799900858873068e-15,-3.248137820326309e-15,-1.5442860759897871e-15,-5.30615116880465e-15,-3.667479579674729e-16,-3.3023087788001426e-15,-6.048196792459555e-15,-1.025037291462733e-14,0.9999999999999981,-5.710184335995423e-15,-4.49282587383878e-15,-1.6272496309726399e-15,-5.0262126851649275e-15,-3.465524512358995e-15,8.270125051575471e-16,1.4302993508081349e-15,-7.110868625536862e-15,-9.774514283668991e-15,-3.7774334339472546e-15,-5.9439574498729564e-15,-2.716000613412013e-15,-6.029019905682712e-16,-3.228614884446831e-15,-2.329245163612287e-15,-9.033150641818755e-16,1.8195326413761053e-15,-5.1835770835153735e-15,-3.0795232320541273e-15,-3.0276551361213497e-15,-2.0922006407774735e-15,-3.407529978653255e-15,-5.305555156401492e-15,8.181000410892082e-16,-2.5336452246301975e-15,-9.682548217767817e-15,9.682894398331535e-16,-7.737977059200499e-16,-5.928578644702873e-15,-8.775497015437111e-15,-1.202268559853203e-15,-6.281560443123721e-15,-3.4968484763642646e-15,-2.84634474389059e-16,-6.045705522420733e-15,-5.4944708019497646e-15,-8.81144496684599e-15,1.9177897058958399e-16,-8.370105979601042e-16,-3.5458001564005623e-15,-7.22395461756091e-15,-2.9603606095420766e-15,-9.606680827308068e-15,-4.3576575401659396e-15,-5.9830236286482065e-15,8.725401650782591e-16,-8.082556667094241e-15,-3.45534938487083e-15,-9.123133986118906e-15,-2.8684938670036352e-15,-2.871934848305491e-15,-5.007828019650208e-15,-3.4872400692336495e-15,-3.548254612411167e-15,-3.642966528362248e-15,-4.677471066322537e-15,-6.971049746977603e-15,-7.472947167381204e-15
17,1.5221366924621465e-16,-1.168567228802585e-15,-1.819693531803749e-15,-1.2075868188938257e-15,-3.154932216156866e-16,-1.93011675368344e-15,-1.9923727050523504e-15,-1.0021608185273517e-15,3.477646170217183e-15,5.968259694139771e-17,-3.82327485497976e-16,-1.3704975662890434e-15,1.35542095394303e-16,-1.519367018920449e-15,-2.3343205201631533e-15,1.786381473476328e-15,1.3848832127266872e-15,0.9999999999999987,8.652307248520902e-16,-4.045397800543897e-15,-4.641666256362252e-15,-1.6051381940698403e-15,-1.1141172753736772e-15,-3.2082821325761875e-15,-1.1291190193820402e-15,9.221418003153372e-16,-2.5046104318461193e-15,-2.6789214112956992e-15,-1.0482030686693707e-15,-4.817691900326362e-15,-2.5955732557310874e-15,-1.2576538861351381e-16,4.9949999594945517e-17,1.1790508651145867e-15,2.490948239060572e-16,-1.3646630684296424e-15,-2.9870011551997554e-15,-2.6149220614708922e-15,7.433730448897339e-16,-1.435037414853927e-15,-6.140230971695598e-16,-4.2669527675093554e-15,6.414220599217763e-16,-1.390595816197067e-15,-1.7151008646660923e-16,-4.1819386541916725e-16,-6.443321924928207e-15,-1.963821105869303e-15,-1.8484689399771913e-15,-2.684226485622245e-15,-1.3133481032636835e-15,-9.725229997075313e-16,-3.6859063268645677e-16,7.806453125178798e-16,-3.830978770512099e-15,1.8522460720325183e-15,-1.295123163748375e-15,-2.9683186465891054e-15,-5.75846968106882e-16,2.136130698809788e-15,-3.612297082254119e-15,1.0981857535981706e-16,-1.1119756460174308e-15,2.202623551403903e-15,4.967366257027931e-16,-5.333560120269416e-16,-4.8653335244669106e-15,-5.495237400650314e-17,-3.310210722813878e-15,-2.6439465949179448e-15,-5.236483546731066e-15,-1.7705115339003425e-15,-2.695780528906543e-15,1.7178589989464144e-15,1.5058544681122042e-15
18,6.9577685689328634e-15,6.025672431639625e-15,6.30133341934266e-15,4.0733346389193775e-15,6.430864367686069e-15,5.966450325569386e-15,6.870720887679458e-15,7.086596848379499e-15,-6.654965227882817e-16,6.6417935113258625e-15,4.437015691198007e-15,5.963990050050334e-15,4.624888622615482e-15,5.561190725497907e-15,6.5951099187585996e-15,4.433491831105586e-15,3.470903876778783e-15,4.3610307294698946e-15,1.0000000000000029,5.578317878321876e-15,3.791182509749602e-15,3.8811609053017905e-15,7.726067090785911e-15,7.350902822742694e-15,4.108846504065288e-15,4.812039711113024e-15,4.740958554994514e-15,8.320195391458606e-15,6.1928061592436264e-15,6.026397850342132e-15,3.975714066946597e-15,7.592479454974883e-15,5.403028338159683e-15,5.7269531205886195e-15,5.704749467319909e-15,6.51603739083788e-15,5.802753310054936e-15,4.25887718703559e-15,4.2806097436063116e-15,7.729901002226657e-15,6.86002632896603e-15,8.850186537879554e-15,3.9943782990750365e-15,3.595012928916972e-15,5.7378425392465105e-15,5.388838024466993e-15,6.17313523095235e-15,7.614903733160257e-15,2.9974689534509607e-15,9.568383066189303e-15,2.722564894397011e-15,4.576036966169594e-15,4.217267088211473e-15,2.1869072597994124e-15,5.65155859866271e-15,2.6241659601559355e-15,4.396524678293537e-15,8.487394821834374e-15,7.094872438696845e-15,3.139835691325843e-15,4.865038669106395e-15,4.496865414097022e-15,3.1716971080717727e-15,4.0301437739407875e-15,4.449164053442463e-15,5.233470872075743e-15,8.187095464965343e-15,7.840913989726411e-15,6.003416288933044e-15,3.942297022173025e-15,8.140746450261866e-15,5.124052069453173e-15,2.479917683765813e-15,3.2869948120578984e-15,4.081002833853686e-15
19,2.4248162928352936e-17,-1.7389107516839115e-15,2.8084310099277924e-15,2.4050016574369238e-15,2.12261373437484e-15,-2.6390208597101897e-15,-2.8977094502026907e-15,1.7328132806571971e-15,-1.5392981825109844e-15,1.4225422250653892e-16,3.386165412902988e-15,3.0259457216278336e-15,6.147641970936346e-16,-2.2915864426905995e-15,-1.394747752181384e-15,3.0363206310337185e-15,-1.6842809102067733e-15,2.724859185007662e-15,-1.0564691895093168e-15,0.9999999999999968,-2.8560084206435168e-15,-8.853795759912609e-16,-5.807713973796596e-16,-4.6772896640741433e-17,1.3656509821840526e-15,-6.374566063061784e-16,-1.775013324050751e-15,3.609241751687305e-15,-1.5080466266084065e-15,-4.109883974716357e-15,-3.790815391855335e-15,-4.1342207435547263e-16,6.342786205444486e-15,2.095093021074808e-15,1.9387637313438534e-15,7.632888724733811e-16,6.20329114514757e-16,-3.2761817558127295e-15,1.1062132640736462e-15,8.813688665396028e-16,1.8342142219610663e-15,-8.303575092782486e-15,-4.655009916991676e-15,-2.431965669568736e-15,2.1061912061294676e-15,2.9017167847903416e-15,-3.245821193321862e-15,8.352716942694699e-16,-5.262499621887236e-16,3.573877830423788e-15,2.7066245136877647e-17,-1.6505204024820124e-15,-1.782662741538198e-15,-3.4004850355130987e-15,-4.573468953776954e-16,1.917628896046698e-15,-2.5550486933077603e-15,4.923389437647763e-15,5.503480136109086e-16,1.1529202198112056e-15,-4.257180815507152e-15,-4.20268827802304e-15,-8.909015909975476e-16,2.473363202915389e-15,-2.332760870202592e-16,-1.792367697660016e-15,-1.935340600370067e-15,-2.3408996458469916e-15,-3.276042582853863e-15,-8.942689845923315e-16,-1.5563465825134489e-15,-3.0984773683237285e-15,-2.0807132305299063e-15,-3.3616843177326913e-15,-1.7368603300983287e-15
20,5.439618694583465e-16,-9.319682090589087e-15,-2.481880209779387e-15,-5.2016122763632874e-15,-3.500232303229936e-15,-6.37073900179095e-15,-6.0470271322680174e-15,-2.808183038586771e-15,-7.0374698892065475e-15,-2.801060880708156e-15,-2.2649693373301625e-15,-3.710060473146304e-15,9.60733201001271e-16,-3.509302498843394e-15,-6.93121363174388e-15,-4.496729440450028e-15,-4.034698201688753e-15,-3.929496268618219e-15,-4.681373083399527e-15,-1.4911625037019464e-15,0.9999999999999941,-5.026167156833563e-15,-9.677354078138113e-16,2.872039188803557e-16,-6.339752812253774e-15,-7.215412401842914e-15,-4.389300101717233e-15,-5.237728139305921e-15,-1.4521533678605202e-15,-2.8173371620000253e-15,-1.8833532054823257e-15,-2.8348703476072955e-15,6.181873737820449e-16,3.41398306001731e-16,-3.1638883345389358e-15,-4.136116884918604e-15,-6.196600684128309e-15,-4.615020439550414e-15,-3.971807188457283e-15,-2.8912004307183664e-15,1.854911062296547e-15,-3.652545047985876e-15,-1.1216269891700085e-14,-2.136868990121321e-15,-1.4678495675872838e-15,-2.9890782356750783e-15,-7.042876850998485e-15,-1.4837046366562403e-15,-5.293393928914104e-15,-3.729752856715694e-15,-4.2330765119942494e-15,-5.027469108906988e-15,-6.36961086165553e-15,-1.0025241229929087e-14,-3.41020524876751e-15,-4.889813271956408e-15,-3.069641860839272e-15,-1.0970464305496311e-15,5.175820530699147e-16,-6.002270302389564e-15,-6.989303729294602e-15,-7.98101402486153e-15,-6.301375466603802e-15,-4.804536120116869e-15,-5.791917102252623e-15,-9.693771052153998e-15,-1.5631464770247872e-15,-1.6874338399895403e-15,-5.95805609313204e-15,-4.772541656732542e-15,-3.452063114340864e-15,-2.8682420259407627e-15,-8.125132903067506e-15,-6.835481140135295e-15,-7.29509273948124e-15
21,-4.802194313006532e-15,-3.983629743902951e-15,-1.1022202796468995e-14,-7.53942758989973e-15,-8.452311625010393e-15,-9.725916219313896e-15,-1.1465556004584953e-14,-5.481005268421e-15,-6.5235835208641896e-15,-1.0335840921990306e-14,-7.766950549172895e-15,-8.071950272412224e-15,-7.57587668077922e-15,-5.941676999292212e-15,-1.2035458584134075e-14,-9.662171082238644e-15,-7.809238434652675e-15,-3.997118719891885e-15,-5.3949909019405374e-15,-2.8864501862804027e-15,-9.00942238174912e-15,0.9999999999999941,-6.697002209331343e-15,-1.0225617065716485e-14,-7.251286533751e-15,-9.328081759107885e-15,-7.760017933235432e-15,-8.740626577460655e-15,-1.0235916333916389e-14,-1.1488162873464271e-14,-3.93296793579867e-15,-8.884129563071272e-15,-5.997464290800975e-15,-6.961816113750113e-15,-7.911519817341249e-15,-6.2546510133370195e-15,-6.538668853787943e-15,-9.481471314256229e-15,-5.129115401023807e-15,-1.0613406401017391e-14,-8.15721860324688e-15,-7.308948352719514e-15,-1.3509035903757279e-14,-7.642119694567593e-15,-2.9466350603485158e-15,-6.9552047520448795e-15,-8.815947667663829e-15,-4.4348997265868856e-15,-9.833316466375896e-15,-1.2755430336148173e-14,-5.1652780696124584e-15,-9.348435129253001e-15,-8.171910793495334e-15,-5.287263902164396e-15,-8.62432062959617e-15,-9.768249467322581e-15,-6.113683605928693e-15,-6.656703945751233e-15,-1.0111142421798675e-14,-9.553554909669024e-15,-1.4751149714535104e-14,-8.54112515637839e-15,-2.707361046940919e-15,-1.3010806139568862e-14,-1.0789952124089885e-14,-1.0033343146260776e-14,-4.249133279588861e-15,-3.9300522944835284e-15,-1.1351070087325563e-14,-2.5233479023425152e-15,-9.17153382935903e-15,-8.532608506210729e-15,-4.592535712712576e-15,-9.934126499623893e-15,-1.0455585320926044e-14
22,-4.4648147366200134e-15,2.379463015470579e-15,-3.3764772037601044e-15,-2.6632955507350662e-15,-2.6576344107472143e-15,-3.6528975576582896e-15,-5.01997232920637e-15,9.184443280930694e-16,-2.5349316485925476e-15,-4.3757473019153936e-15,-2.5933057138101724e-15,-3.1979244146138748e-15,-5.748183350093707e-15,-4.938250608546779e-15,-2.9658348665807576e-15,2.317348862684575e-16,-1.8192332197203133e-15,-2.9900558189634946e-15,1.4989000955889491e-15,-5.9742674155867875e-15,-9.20168517359071e-15,-1.696513897303091e-15,0.9999999999999989,-5.261926743310808e-15,-1.788365639603452e-15,-2.549161405438151e-15,-4.9552216892108525e-15,-3.713069069574406e-16,-3.992313643410938e-15,-9.381315470913646e-15,-4.16521155793258e-15,-2.740886936235996e-15,-1.2711461909894233e-16,-4.5602857015932385e-15,-9.21617304988425e-16,-1.6392162796306625e-15,-5.226227557130167e-15,-5.600803574369279e-15,-1.696071540080678e-15,-4.969156275503096e-15,-4.9707121030243786e-15,-6.730670178784709e-15,-3.556482617135034e-15,-4.736673486482762e-15,-1.613817732070488e-15,-2.3339633742714676e-15,-6.110135506435382e-15,-2.272877463519442e-15,-5.629680016502824e-15,-4.807629635679924e-15,-2.9457087370806874e-15,-2.1738088043597356e-15,-7.963979210549013e-16,-2.1236487977633927e-15,-6.397819883725124e-15,-2.5947762720444863e-15,-5.7551345232612126e-15,1.2718616607725465e-16,-3.350860470158152e-15,1.7583726933130359e-15,-9.068121570125492e-15,-1.419975437135595e-15,-3.448526389531645e-15,-1.0408522617704452e-15,1.445676203169031e-15,-5.236591188340943e-16,-3.806188244573033e-15,-6.815848008675203e-16,-6.7548030556620676e-15,-1.4538377256171065e-15,-7.647354572501898e-15,-4.129044073451075e-15,-6.65446692222027e-15,-5.522063153237063e-15,-3.1252593458666114e-15
23,1.9862720162445664e-15,-4.458353479329456e-15,-4.480316699335053e-16,1.0385749719859957e-15,-1.0876482758713156e-15,-3.6213306981803865e-15,-2.011728812880723e-15,-1.2880194987348502e-15,-3.2055920248706052e-15,5.495676091264363e-16,1.1592454654936006e-15,2.690273168870224e-15,-8.943817833742293e-16,-1.2925458624191453e-15,-1.373910329346223e-15,-1.182205118428761e-15,-3.0831420346051825e-15,-1.1618988660105588e-15,-1.5821401004858445e-15,1.350354987178569e-15,-4.8422192923830835e-15,3.2484068373252204e-16,-2.396229678235203e-15,0.9999999999999979,-1.7155819225265178e-15,-1.1770968029807393e-15,1.0428203970180787e-15,-2.8809343885937703e-16,-1.737869205171033e-15,-5.1822637590327485e-15,2.8873463390424323e-16,2.4896767904535513e-15,3.067676009469911e-15,8.171916719353841e-17,-1.2786295705407303e-15,2.4888215534113846e-15,-2.7162108614644957e-15,-1.8089930646303316e-15,5.9045891893859705e-16,-3.767172104071375e-15,1.6245324502056718e-15,5.769976561615513e-16,-5.652594084433821e-15,5.93928122068223e-16,8.418794836538099e-16,1.2044810727023472e-15,-1.1991950975251922e-15,-6.818359847061335e-16,-1.3775943033642302e-15,-9.891479767696172e-16,3.0992209176460285e-15,-3.618236396165647e-15,-5.366063382861109e-15,-5.2924800588298924e-15,1.1974799394999441e-15,-3.7394359542440407e-16,1.5208173131269395e-15,3.5352163728416455e-15,2.410583311347018e-15,-1.3004457898625e-15,-4.538384721118743e-15,-5.887910943184841e-15,-2.351036080979488e-15,-1.919238999559422e-15,-1.5738298275236455e-15,-4.343201817142498e-15,2.030752600639989e-16,-2.2583114781974867e-15,-1.3081355656740028e-15,1.6561541518845153e-16,4.315079802002959e-16,-7.764864800723346e-18,-3.5210107369498203e-16,-3.053460740150908e-15,-2.2011307590513453e-15
24,1.3232060622614841e-15,2.0385281850622143e-15,3.9341691342662094e-15,-2.6363864329432272e-17,-1.0109797568494593e-15,1.791858677274802e-16,-2.0025803634490867e-15,2.643695967765588e-15,1.9695603111904167e-15,2.7407382362288067e-16,-1.9717042501248823e-15,2.133900338171726e-15,9.765731270698695e-16,3.364174070501382e-15,7.37852962220836e-16,-1.7485770904611817e-15,2.463754350572977e-15,7.716253577990612e-16,-2.8522855610485145e-15,-2.0056779997260024e-15,4.403186496750457e-15,-5.302899533998266e-16,1.8654481588485983e-15,4.667214133447983e-15,1.000000000000002,6.89646173997258e-16,-6.492409014918674e-16,2.5007918333430713e-15,1.594456167065508e-15,7.057574095302928e-15,-2.748581060498806e-15,2.1719127057303234e-16,-1.9626989852650327e-15,-2.104319836706269e-16,3.0733898151911395e-16,2.3578009837021033e-15,4.685755117809156e-15,2.0171899619413267e-15,-2.0804099361882504e-15,5.311333691215096e-15,2.081110935766762e-15,-6.615882360207232e-16,4.115086107570026e-15,2.203671193162416e-15,3.150821490529244e-15,1.3307406812856643e-15,2.856208497400327e-15,1.034172622601227e-15,-1.4588975490084844e-15,2.9759189537904063e-15,-1.2078325126012989e-15,-8.502112780673136e-16,-1.3463335252686783e-16,1.6425061632180711e-15,5.4990641145428605e-15,2.1222816301957522e-15,-4.181201706903845e-15,-1.6371900802104183e-15,-2.1171644099916665e-16,2.7918187290986368e-15,7.116739088647254e-15,-3.133051244899669e-16,7.778043522323165e-16,1.852052921301036e-15,1.9357486518926826e-15,4.913636315567938e-15,-2.4325103660073966e-16,-2.3192412905235847e-15,-1.9660050108456215e-16,-1.0475943813678427e-15,2.3919722360130284e-15,2.0146022663819333e-15,-1.8371451131605954e-16,9.463753843096795e-16,2.428242104669534e-15
